"country","asin","sales_rank","daily_units","price","stars","reviews","insert_date","rank_small"
"加拿大","B01M3RWQXX","11254","1","-1","4.2","783","2019-12-27","269"
"加拿大","B01F3DHEXX","4323","3","-1","4.2","783","2019-12-27","102"
"加拿大","B01M3102XX","11132","1","-1","4.2","783","2019-12-27","263"
"美国","B07PQ5XNXX","11510","1","79.99","4.2","52","2019-12-27","186"
"美国","B07PT5WLXX","65257","0","-1","4.2","52","2019-12-27","1017"
"美国","B07PR959XX","22611","0","-1","4.2","52","2019-12-27","324"
"美国","B07S2QGSXX","11411","1","54.99","4.0","66","2019-12-27","73"
"美国","B07RYKZBXX","8163","2","64.99","4.0","66","2019-12-27","55"
"美国","B07MDYLMXX","7666","2","54.99","4.0","66","2019-12-27","51"
"美国","B07JZKP5XX","71182","0","-1","4.0","12","2019-12-27","351"
"美国","B07HNTJ5XX","26092","0","48.99","4.5","131","2019-12-27","483"
"美国","B07HNXVZXX","10671","1","43.99","4.6","164","2019-12-27","109"
"美国","B07HNXPXXX","15034","1","47.99","4.5","131","2019-12-27","129"
"美国","B01N4876XX","6052","2","46.99","4.6","164","2019-12-27","110"
"美国","B01M29YGXX","27013","0","50.99","4.6","164","2019-12-27","495"
"美国","B076KFB4XX","243","35","49.99","4.7","1007","2019-12-28","5"
"美国","B072JT9WXX","701","17","74.99","4.7","922","2019-12-28","12"
"美国","B073Q6KLXX","70","78","59.99","4.7","985","2019-12-28","2"
"美国","B01M1L6OXX","2350","6","69.99","4.7","1287","2019-12-28","35"
"美国","B01MTZ4JXX","114","58","39.99","4.3","1255","2019-12-28","3"
"美国","B01F543PXX","28","137","51.49","4.6","2628","2019-12-28","1"
"美国","B01M29YGXX","33003","0","50.99","4.6","164","2019-12-28","551"
"美国","B077ZRP3XX","861","15","38.59","4.3","482","2019-12-28","14"
"美国","B07QBPSQXX","32322","3","29.99","4.9","26","2019-12-28","33"
"美国","B07QBPTNXX","68611","1","39.99","4.9","26","2019-12-28","81"
"美国","B07QLPG6XX","229874","0","38.99","4.6","35","2019-12-28","202"
"美国","B07QPR1PXX","32619","3","33.99","4.6","35","2019-12-28","34"
"美国","B07QLPG8XX","195184","0","47.99","4.6","35","2019-12-28","181"
"美国","B07S16PZXX","295569","0","-1","4.8","19","2019-12-28","900"
"美国","B07S291NXX","170778","0","10.99","4.8","19","2019-12-28","552"
"美国","B07S4HN2XX","170797","0","11.99","5.0","2","2019-12-28","-1"
"美国","B07QW51WXX","164277","0","11.99","4.1","15","2019-12-28","-1"
"美国","B07QZBDQXX","185407","0","-1","4.1","15","2019-12-28","-1"
"美国","B07TB3QWXX","84190","0","15.99","4.5","7","2019-12-28","-1"
"美国","B07TB311XX","126479","0","15.99","4.5","7","2019-12-28","-1"
"美国","B07QV4QTXX","194733","0","8.99","3.8","28","2019-12-28","5002"
"美国","B07R1HZVXX","165881","0","8.99","3.8","28","2019-12-28","4380"
"美国","B07QV4S8XX","49207","0","8.99","3.8","28","2019-12-28","1138"
"美国","B07QY6R8XX","84779","0","8.99","3.8","28","2019-12-28","2212"
"美国","B07R2KP9XX","114907","0","8.99","3.8","28","2019-12-28","3054"
"美国","B07QFR2XXX","6222","2","23.99","4.8","16","2019-12-28","41"
"日本","B07R8XZPXX","2067","-1","2680.0","4.5","10","2019-12-28","27"
"日本","B07R5RLPXX","3500","-1","2680.0","4.5","10","2019-12-28","42"
"日本","B07VNCB3XX","1514","-1","2860.0","4.5","10","2019-12-28","18"
"日本","B07VPBDCXX","24770","-1","5880.0","4.5","10","2019-12-28","354"
"日本","B07RB45KXX","4670","-1","2660.0","4.5","10","2019-12-28","61"
"日本","B07RB45XXX","16928","-1","2680.0","4.5","10","2019-12-28","219"
"加拿大","B078NT86XX","702","17","39.99","4.1","38","2019-12-28","20"
"加拿大","B078NTCXXX","12245","1","-1","4.1","38","2019-12-28","294"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-28","-1"
"美国","B07FNMKFXX","99601","0","-1","4.1","4","2019-12-28","-1"
"美国","B07FNPP7XX","14294","1","38.99","4.1","14","2019-12-28","236"
"美国","B07FNP5XXX","61269","0","-1","4.1","14","2019-12-28","1080"
"美国","B07DJ3B1XX","54551","0","-1","4.7","67","2019-12-28","947"
"美国","B07DJ32VXX","27816","0","-1","4.3","482","2019-12-28","466"
"美国","B07TYV11XX","38744","0","46.99","4.7","67","2019-12-28","659"
"美国","B07TSH3BXX","17889","0","45.99","4.7","67","2019-12-28","294"
"美国","B07VMXD6XX","11411","1","36.99","4.3","482","2019-12-28","181"
"美国","B07PSGNTXX","9967","1","36.99","4.3","482","2019-12-28","164"
"美国","B07DJ4ZGXX","1126","12","36.99","4.3","482","2019-12-28","21"
"美国","B07DJ429XX","2615","6","38.99","4.3","482","2019-12-28","39"
"美国","B07Y4ZTBXX","6734","2","43.99","4.3","482","2019-12-28","97"
"美国","B07DJ3WCXX","2916","5","43.99","4.3","482","2019-12-28","41"
"美国","B078NVL7XX","1028","13","38.99","4.3","482","2019-12-28","17"
"美国","B07KF8L7XX","1008","13","37.99","4.3","482","2019-12-28","8"
"美国","B077ZRP3XX","861","15","38.59","4.3","482","2019-12-28","14"
"日本","B07X9LFKXX","8531","-1","3280.0","4.4","7","2019-12-28","102"
"日本","B07XCMZ1XX","812","-1","3080.0","4.4","7","2019-12-28","9"
"日本","B07D8RK7XX","14660","-1","-1","3.8","36","2019-12-28","21"
"加拿大","B072XDH9XX","13115","1","-1","3.5","20","2019-12-28","35"
"加拿大","B072LW84XX","1770","8","119.99","3.8","35","2019-12-28","5"
"加拿大","B072PRCLXX","10593","1","-1","2.5","21","2019-12-28","26"
"加拿大","B074M715XX","13685","1","-1","4.2","134","2019-12-28","327"
"加拿大","B074M766XX","790","15","45.99","4.2","134","2019-12-28","23"
"加拿大","B074M6KGXX","569","20","39.99","4.2","134","2019-12-28","14"
"加拿大","B072LW5WXX","12630","1","-1","3.9","17","2019-12-28","305"
"加拿大","B072J9CLXX","9625","1","-1","3.8","31","2019-12-28","231"
"加拿大","B072FPR1XX","11682","1","-1","3.9","18","2019-12-28","282"
"加拿大","B07175FDXX","13590","1","-1","4.0","6","2019-12-28","325"
"美国","B07PPGQZXX","54719","0","89.99","4.1","45","2019-12-28","804"
"美国","B07PN9S8XX","10104","1","89.99","4.1","45","2019-12-28","141"
"美国","B07PQLD9XX","54031","0","-1","4.1","45","2019-12-28","787"
"美国","B07PRL2MXX","39030","0","-1","4.1","45","2019-12-28","536"
"美国","B07TS5LSXX","39517","0","-1","4.1","45","2019-12-28","546"
"美国","B071FH4HXX","36177","0","-1","4.1","45","2019-12-28","499"
"美国","B07WMMMDXX","83949","0","-1","4.0","63","2019-12-28","424"
"美国","B07WNT69XX","61138","0","39.99","3.4","5","2019-12-28","920"
"美国","B07WJYSSXX","3305","5","54.99","3.9","64","2019-12-28","6"
"美国","B07WYXSMXX","58237","0","-1","4.0","63","2019-12-28","873"
"日本","B07R7PRDXX","6372","-1","8099.0","4.1","12","2019-12-28","48"
"日本","B07R9XMRXX","2452","-1","8099.0","4.1","12","2019-12-28","17"
"日本","B07WCSYQXX","29709","-1","-1","1.0","3","2019-12-28","193"
"日本","B07R8TS8XX","5962","-1","5899.0","2.0","1","2019-12-28","40"
"加拿大","B071NTQRXX","9075","1","-1","3.7","120","2019-12-28","20"
"加拿大","B071L7RYXX","10444","1","-1","3.7","120","2019-12-28","24"
"加拿大","B0748DQ4XX","495","22","79.99","3.7","120","2019-12-28","1"
"加拿大","B07HSTK9XX","16379","1","-1","4.0","152","2019-12-28","379"
"加拿大","B071RZWGXX","20101","0","-1","4.0","152","2019-12-28","463"
"加拿大","B071S19TXX","18232","0","-1","4.0","152","2019-12-28","422"
"加拿大","B072BP12XX","6989","2","-1","4.0","152","2019-12-28","174"
"美国","B07JXYLXXX","11003","1","79.99","4.2","25","2019-12-28","152"
"美国","B07JD8ZHXX","84395","0","-1","3.7","18","2019-12-28","292"
"美国","B07HNJZDXX","104763","0","-1","3.8","56","2019-12-28","553"
"美国","B07JW2WSXX","77540","0","-1","3.8","56","2019-12-28","391"
"美国","B07J4S5DXX","62630","0","-1","4.4","30","2019-12-28","1111"
"美国","B07JXYSLXX","78651","0","-1","4.5","34","2019-12-28","1440"
"美国","B07PX249XX","124674","0","-1","4.6","30","2019-12-28","404"
"美国","B07NRMHCXX","44796","0","15.99","4.6","30","2019-12-28","152"
"美国","B07Q2BHCXX","23386","0","8.99","4.6","30","2019-12-28","95"
"美国","B07NRMHVXX","8076","2","6.59","4.6","30","2019-12-28","40"
"美国","B07JPL8HXX","99923","0","-1","3.8","56","2019-12-28","-1"
"美国","B07JNVGFXX","96314","0","-1","3.8","56","2019-12-28","503"
"美国","B075M4S2XX","29925","0","-1","4.4","145","2019-12-28","504"
"美国","B075M1F4XX","9635","1","40.99","4.4","145","2019-12-28","158"
"美国","B07G72ZBXX","74225","0","-1","3.6","25","2019-12-28","1353"
"美国","B06ZZRQKXX","5440","3","28.99","4.0","137","2019-12-28","75"
"美国","B06ZZRQLXX","24738","0","-1","4.0","137","2019-12-28","407"
"日本","B01MXRYKXX","17306","-1","-1","3.9","51","2019-12-28","221"
"日本","B01M3V7XXX","4470","-1","-1","3.9","51","2019-12-28","59"
"加拿大","B019R84IXX","7819","2","-1","3.3","34","2019-12-28","15"
"加拿大","B06XGYNVXX","10671","1","-1","4.2","784","2019-12-28","255"
"加拿大","B06VTR57XX","551","20","54.99","4.2","784","2019-12-28","12"
"加拿大","B01M8M3EXX","11702","1","-1","4.2","784","2019-12-28","284"
"加拿大","B01M3RWQXX","12044","1","-1","4.2","784","2019-12-28","292"
"加拿大","B01F3DHEXX","6139","2","-1","4.2","784","2019-12-28","155"
"加拿大","B01M3102XX","11961","1","-1","4.2","784","2019-12-28","291"
"美国","B07PQ5XNXX","8040","2","79.99","4.2","52","2019-12-28","116"
"美国","B07PT5WLXX","66754","0","-1","4.2","52","2019-12-28","1025"
"美国","B07PR959XX","31322","0","-1","4.2","52","2019-12-28","409"
"美国","B07S2QGSXX","24107","0","54.99","3.9","67","2019-12-28","97"
"美国","B07RYKZBXX","16403","1","64.99","3.9","67","2019-12-28","73"
"美国","B07MDYLMXX","21922","0","54.99","3.9","67","2019-12-28","90"
"美国","B07JZKP5XX","72262","0","-1","4.0","12","2019-12-28","358"
"美国","B07HNTJ5XX","27020","0","48.99","4.5","132","2019-12-28","449"
"美国","B07HNXVZXX","20884","0","43.99","4.6","164","2019-12-28","152"
"美国","B07HNXPXXX","19600","0","47.99","4.5","132","2019-12-28","142"
"美国","B01N4876XX","8118","2","46.99","4.6","164","2019-12-28","125"
"美国","B01M29YGXX","33003","0","50.99","4.6","164","2019-12-28","551"
"美国","B076KFB4XX","261","34","49.99","4.8","1015","2019-12-29","5"
"美国","B072JT9WXX","501","22","65.99","4.7","938","2019-12-29","9"
"美国","B073Q6KLXX","74","76","59.99","4.7","1003","2019-12-29","2"
"美国","B01M1L6OXX","2152","7","69.99","4.7","1290","2019-12-29","34"
"美国","B01MTZ4JXX","109","59","39.99","4.3","1269","2019-12-29","3"
"美国","B01F543PXX","30","132","51.49","4.6","2646","2019-12-29","1"
"美国","B01M29YGXX","22063","0","-1","4.6","164","2019-12-29","332"
"美国","B077ZRP3XX","709","17","38.59","4.3","487","2019-12-29","13"
"美国","B07QBPSQXX","31412","4","29.99","4.9","27","2019-12-29","25"
"美国","B07QBPTNXX","122446","1","39.99","4.9","27","2019-12-29","127"
"美国","B07QLPG6XX","250067","0","38.99","4.6","35","2019-12-29","212"
"美国","B07QPR1PXX","52485","2","33.99","4.6","35","2019-12-29","56"
"美国","B07QLPG8XX","197194","0","47.99","4.6","35","2019-12-29","176"
"美国","B07S16PZXX","295001","0","-1","4.8","19","2019-12-29","913"
"美国","B07S291NXX","181850","0","10.99","4.8","19","2019-12-29","602"
"美国","B07S4HN2XX","180962","0","11.99","5.0","2","2019-12-29","-1"
"美国","B07QW51WXX","173747","0","11.99","4.1","15","2019-12-29","-1"
"美国","B07QZBDQXX","190503","0","-1","4.1","15","2019-12-29","-1"
"美国","B07TB3QWXX","81481","0","15.99","4.5","7","2019-12-29","-1"
"美国","B07TB311XX","146948","0","15.99","4.5","7","2019-12-29","-1"
"美国","B07QV4QTXX","76274","0","8.99","3.7","29","2019-12-29","1965"
"美国","B07R1HZVXX","49933","0","8.99","3.7","29","2019-12-29","1195"
"美国","B07QV4S8XX","34922","0","8.99","3.7","29","2019-12-29","753"
"美国","B07QY6R8XX","113451","0","8.99","3.7","29","2019-12-29","3085"
"美国","B07R2KP9XX","134629","0","8.99","3.7","29","2019-12-29","3634"
"美国","B07QFR2XXX","5581","3","23.99","4.8","16","2019-12-29","43"
"日本","B07R8XZPXX","1815","-1","2680.0","4.5","10","2019-12-29","23"
"日本","B07R5RLPXX","1793","-1","2680.0","4.5","10","2019-12-29","22"
"日本","B07VNCB3XX","3347","-1","2860.0","4.5","10","2019-12-29","45"
"日本","B07VPBDCXX","26368","-1","5880.0","4.5","10","2019-12-29","367"
"日本","B07RB45KXX","3913","-1","2660.0","4.5","10","2019-12-29","54"
"日本","B07RB45XXX","18153","-1","2680.0","4.5","10","2019-12-29","236"
"加拿大","B078NT86XX","771","16","39.99","4.1","38","2019-12-29","22"
"加拿大","B078NTCXXX","12362","1","-1","4.1","38","2019-12-29","302"
"美国","B07HDYXTXX","-1","-1","-1",,"-1","2019-12-29","-1"
"美国","B07FNMKFXX","99100","0","-1","4.1","4","2019-12-29","-1"
"美国","B07FNPP7XX","4115","4","38.99","4.1","14","2019-12-29","59"
"美国","B07FNP5XXX","62466","0","-1","4.1","14","2019-12-29","1090"
"美国","B07DJ3B1XX","55579","0","-1","4.7","71","2019-12-29","933"
"美国","B07DJ32VXX","28793","0","-1","4.3","487","2019-12-29","450"
"美国","B07TYV11XX","25432","0","46.99","4.7","71","2019-12-29","394"
"美国","B07TSH3BXX","17792","0","45.99","4.7","71","2019-12-29","264"
"美国","B07VMXD6XX","22483","0","36.99","4.3","487","2019-12-29","341"
"美国","B07PSGNTXX","3970","4","36.99","4.3","487","2019-12-29","57"
"美国","B07DJ4ZGXX","1812","8","36.99","4.3","487","2019-12-29","28"
"美国","B07DJ429XX","1803","8","38.99","4.3","487","2019-12-29","27"
"美国","B07Y4ZTBXX","5099","3","43.99","4.3","487","2019-12-29","76"
"美国","B07DJ3WCXX","3834","4","43.99","4.3","487","2019-12-29","55"
"美国","B078NVL7XX","854","15","38.99","4.3","487","2019-12-29","16"
"美国","B07KF8L7XX","1094","12","37.99","4.3","487","2019-12-29","8"
"美国","B077ZRP3XX","709","17","38.59","4.3","487","2019-12-29","13"
"日本","B07X9LFKXX","10481","-1","3280.0","4.4","7","2019-12-29","127"
"日本","B07XCMZ1XX","894","-1","3080.0","4.4","7","2019-12-29","13"
"日本","B07D8RK7XX","14397","-1","-1","3.9","37","2019-12-29","21"
"加拿大","B072XDH9XX","13224","1","-1","3.5","20","2019-12-29","36"
"加拿大","B072LW84XX","3741","4","-1","3.8","35","2019-12-29","9"
"加拿大","B072PRCLXX","10735","1","-1","2.5","21","2019-12-29","28"
"加拿大","B074M715XX","13754","1","-1","4.2","134","2019-12-29","324"
"加拿大","B074M766XX","519","21","45.99","4.2","134","2019-12-29","15"
"加拿大","B074M6KGXX","379","26","39.99","4.2","134","2019-12-29","12"
"加拿大","B072LW5WXX","12718","1","-1","3.9","17","2019-12-29","308"
"加拿大","B072J9CLXX","9920","1","-1","3.8","31","2019-12-29","232"
"加拿大","B072FPR1XX","11808","1","-1","3.9","18","2019-12-29","285"
"加拿大","B07175FDXX","13678","1","-1","4.0","6","2019-12-29","323"
"美国","B07PPGQZXX","57977","0","89.99","4.1","45","2019-12-29","840"
"美国","B07PN9S8XX","20231","0","89.99","4.1","45","2019-12-29","264"
"美国","B07PQLD9XX","56289","0","-1","4.1","45","2019-12-29","803"
"美国","B07PRL2MXX","39080","0","-1","4.1","45","2019-12-29","531"
"美国","B07TS5LSXX","39642","0","-1","4.1","45","2019-12-29","542"
"美国","B071FH4HXX","36003","0","-1","4.1","45","2019-12-29","482"
"美国","B07WMMMDXX","83655","0","-1","3.9","64","2019-12-29","416"
"美国","B07WNT69XX","63246","0","39.99","3.4","5","2019-12-29","935"
"美国","B07WJYSSXX","3086","5","54.99","3.9","64","2019-12-29","5"
"美国","B07WYXSMXX","59550","0","-1","3.9","64","2019-12-29","876"
"日本","B07R7PRDXX","7543","-1","8099.0","4.1","12","2019-12-29","58"
"日本","B07R9XMRXX","4795","-1","8099.0","4.1","12","2019-12-29","36"
"日本","B07WCSYQXX","29917","-1","-1","1.0","3","2019-12-29","188"
"日本","B07R8TS8XX","1949","-1","5899.0","2.0","1","2019-12-29","15"
"加拿大","B071NTQRXX","9375","1","-1","3.7","120","2019-12-29","23"
"加拿大","B071L7RYXX","10612","1","-1","3.7","120","2019-12-29","27"
"加拿大","B0748DQ4XX","2180","7","79.99","3.7","120","2019-12-29","3"
"加拿大","B07HSTK9XX","16384","1","-1","4.0","152","2019-12-29","380"
"加拿大","B071RZWGXX","19998","0","-1","4.0","152","2019-12-29","455"
"加拿大","B071S19TXX","18233","0","-1","4.0","152","2019-12-29","416"
"加拿大","B072BP12XX","7103","2","-1","4.0","152","2019-12-29","169"
"美国","B07JXYLXXX","6950","2","79.99","4.2","25","2019-12-29","101"
"美国","B07JD8ZHXX","84051","0","-1","3.7","18","2019-12-29","289"
"美国","B07HNJZDXX","104470","0","-1","3.8","56","2019-12-29","548"
"美国","B07JW2WSXX","77484","0","-1","3.8","56","2019-12-29","380"
"美国","B07J4S5DXX","63639","0","-1","4.4","30","2019-12-29","1116"
"美国","B07JXYSLXX","78455","0","-1","4.5","34","2019-12-29","1411"
"美国","B07PX249XX","124660","0","-1","4.6","30","2019-12-29","404"
"美国","B07NRMHCXX","50486","0","15.99","4.6","30","2019-12-29","165"
"美国","B07Q2BHCXX","31066","0","8.99","4.6","30","2019-12-29","119"
"美国","B07NRMHVXX","8663","2","6.59","4.6","30","2019-12-29","43"
"美国","B07JPL8HXX","99508","0","-1","3.8","56","2019-12-29","-1"
"美国","B07JNVGFXX","95952","0","-1","3.8","56","2019-12-29","497"
"美国","B075M4S2XX","30914","0","-1","4.4","145","2019-12-29","484"
"美国","B075M1F4XX","15285","1","40.99","4.4","145","2019-12-29","227"
"美国","B07G72ZBXX","74157","0","-1","3.6","25","2019-12-29","1328"
"美国","B06ZZRQKXX","6482","2","28.99","4.0","137","2019-12-29","93"
"美国","B06ZZRQLXX","24219","0","-1","4.0","137","2019-12-29","365"
"日本","B01MXRYKXX","17028","-1","-1","3.9","51","2019-12-29","215"
"日本","B01M3V7XXX","5276","-1","-1","3.9","51","2019-12-29","67"
"加拿大","B019R84IXX","8152","2","-1","3.3","34","2019-12-29","20"
"加拿大","B06XGYNVXX","10865","1","-1","4.2","791","2019-12-29","258"
"加拿大","B06VTR57XX","296","31","54.99","4.2","791","2019-12-29","8"
"加拿大","B01M8M3EXX","11826","1","-1","4.2","791","2019-12-29","286"
"加拿大","B01M3RWQXX","12157","1","-1","4.2","791","2019-12-29","298"
"加拿大","B01F3DHEXX","5786","3","-1","4.2","791","2019-12-29","144"
"加拿大","B01M3102XX","12073","1","-1","4.2","791","2019-12-29","293"
"美国","B07PQ5XNXX","6994","2","79.99","4.1","53","2019-12-29","103"
"美国","B07PT5WLXX","67026","0","-1","4.1","53","2019-12-29","1013"
"美国","B07PR959XX","33052","0","-1","4.1","53","2019-12-29","434"
"美国","B07S2QGSXX","27602","0","54.99","3.9","69","2019-12-29","117"
"美国","B07RYKZBXX","10378","1","64.99","3.9","69","2019-12-29","57"
"美国","B07MDYLMXX","10975","1","54.99","3.9","69","2019-12-29","61"
"美国","B07JZKP5XX","72188","0","-1","4.0","12","2019-12-29","358"
"美国","B07HNTJ5XX","20247","0","48.99","4.5","132","2019-12-29","298"
"美国","B07HNXVZXX","17119","0","43.99","4.6","164","2019-12-29","132"
"美国","B07HNXPXXX","11534","1","47.99","4.5","132","2019-12-29","102"
"美国","B01N4876XX","17240","0","46.99","4.6","164","2019-12-29","252"
"美国","B01M29YGXX","22063","0","-1","4.6","164","2019-12-29","332"
"美国","B076KFB4XX","245","35","49.99","4.8","1025","2019-12-30","5"
"美国","B072JT9WXX","440","24","65.99","4.7","946","2019-12-30","9"
"美国","B073Q6KLXX","70","78","59.99","4.7","1017","2019-12-30","2"
"美国","B01M1L6OXX","2660","6","69.99","4.7","1294","2019-12-30","38"
"美国","B01MTZ4JXX","127","54","39.99","4.3","1291","2019-12-30","3"
"美国","B01F543PXX","33","125","51.49","4.6","2646","2019-12-30","1"
